de	para	tipo	origem
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.Executors	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.ScheduledExecutorService	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.ScheduledFuture	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.ThreadFactory	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.TimeUnit	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.concurrent.atomic.AtomicBoolean	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.function.Function	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.function.Predicate	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.stream.Stream	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	org.slf4j.Logger	externo	slf4j-api-2.0.18.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.grpc.proto.RegistryServiceGrpc	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.grpc.proto.RegistryServiceGrpc$RegistryServiceBlockingV2Stub	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.grpc.proto.ValidateAuthorityServiceGrpc	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.grpc.proto.ValidateAuthorityServiceGrpc$ValidateAuthorityServiceBlockingV2Stub	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	interno	classes
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.starter.configuration.properties.ScosRegistryProperties	interno	classes
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	br.com.sawcunhaos.security.starter.interceptor.ScosSystemAuthInterceptor	interno	classes
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	com.netflix.discovery.EurekaClient	externo	eureka-client-2.0.6.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.Channel	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.ClientInterceptor	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.ManagedChannel	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.ManagedChannelBuilder	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.NameResolver	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.NameResolver$Factory	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	io.grpc.stub.AbstractStub	externo	grpc-stub-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.Class	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.Integer	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.InterruptedException	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.Long	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.Object	jdk	java.base
